profession_code;profession_name;active;category;date_creation;date_creation_mistake;date_modify;date_modify_mistake;deleted;etks
145642;Монтажник механического оборудования гидротехнических сооружений;t;2-6;2015-04-21;0;2015-04-21;0;f;3
171581;Приготовитель ангоба и глазури;t;3-4;2015-04-21;0;2015-04-21;0;f;45
233788;Кассир-эксперт;t;3;2015-04-21;0;2015-04-21;0;f;
272342;Ученый - хранитель Государственного эталона;t;2;2015-04-21;0;2015-04-21;0;f;
265690;Специалист II категории в аппарате Высшего Арбитражного Суда Российской Федерации;t;2;2015-04-21;0;2015-04-21;0;f;
113393;Вальцовщик проволоки для спиралей;t;2-4;2015-04-21;0;2015-04-21;0;f;10
109453;Аппаратчик-сиккативовар;t;3-4;2015-04-21;0;2015-04-21;0;f;26
109612;Аппаратчик созревания оболочки;t;3;2015-04-21;0;2015-04-21;0;f;52
151056;Настройщик полупроводниковых приборов;t;3-5;2015-04-21;0;2015-04-21;0;f;20
174876;Протяжчик штурвалов;t;3;2015-04-21;0;2015-04-21;0;f;27
278126;Электрик цеха;t;2;2015-04-21;0;2015-04-21;0;f;
272477;Учитель-дефектолог;t;2;2015-04-21;0;2015-04-21;0;f;
198550;Электромонтер по ремонту воздушных линий электропередачи;t;2-6;2015-04-21;0;2015-04-21;0;f;9
174931;Проходчик горных склонов;t;3-6;2015-04-21;0;2015-04-21;0;f;4
154872;Оператор автоматической линии по производству пеностекла;t;4-5;2015-04-21;0;2015-04-21;0;f;44
113266;Вальцовщик калибровочного стана;t;2-4;2015-04-21;0;2015-04-21;0;f;7
237914;Массажист;t;2;2015-04-21;0;2015-04-21;0;f;
129423;Контролер в производстве черных металлов;t;2-6;2015-04-21;0;2015-04-21;0;f;7
206371;Главный архивист;t;1;2015-04-21;0;2015-04-21;0;f;
108022;Аппаратчик производства креолина и лизола;t;3;2015-04-21;0;2015-04-21;0;f;7
198086;Электромонтажник по распределительным устройствам;t;2-6;2015-04-21;0;2015-04-21;0;f;3
199375;Электрофотограф;t;3-5;2015-04-21;0;2015-04-21;0;f;59
122513;Заточник медицинского инструмента;t;1-6;2015-04-21;0;2015-04-21;0;f;16
131251;Коптильщик колбасного сыра;t;2;2015-04-21;0;2015-04-21;0;f;52
266349;Стажер-исследователь (в области бактериологии и фармакологии);t;2;2015-04-21;0;2015-04-21;0;f;
183822;Сдатчик готовой продукции;t;3;2015-04-21;0;2015-04-21;0;f;47
245799;Начальник комплекса (в прочих отраслях);t;1;2015-04-21;0;2015-04-21;0;f;
234210;Командир взвода;t;1;2015-04-21;0;2015-04-21;0;f;
119258;Дробильщик шлифзерна, шлифпорошков и шихтовых материалов;t;3-4;2015-04-21;0;2015-04-21;0;f;17
240048;Мастер учебного центра;t;1;2015-04-21;0;2015-04-21;0;f;
182961;Сборщик часов;t;1-6;2015-04-21;0;2015-04-21;0;f;10
330140;Контролер по драгоценной продукции;t;;2015-04-21;0;2015-04-21;0;f;73
163443;Отделывальщик фотолитер;t;2;2015-04-21;0;2015-04-21;0;f;59
117002;Горновой на агломерации и обжиге;t;4;2015-04-21;0;2015-04-21;0;f;4
157866;Оператор пакетоформирующих машин;t;;2015-04-21;0;2015-04-21;0;f;51
114023;Варщик хлопка;t;2-5;2015-04-21;0;2015-04-21;0;f;41
158385;Оператор полуавтоматической линии изготовления спичечных коробок;t;3-4;2015-04-21;0;2015-04-21;0;f;40
180561;Реставратор ударных инструментов;t;5-6;2015-04-21;0;2015-04-21;0;f;63
237295;Летчик-наблюдатель;t;2;2015-04-21;0;2015-04-21;0;f;
221386;Заведующий секцией;t;1;2015-04-21;0;2015-04-21;0;f;
371973;Приготовитель паст и пленок;t;;2015-04-21;0;2015-04-21;0;f;73
193576;Фильтрпрессовщик;t;2-4;2015-04-21;0;2015-04-21;0;f;19
148142;Наборщик ремиз;t;2;2015-04-21;0;2015-04-21;0;f;15
125672;Испытатель абразивов;t;2-4;2015-04-21;0;2015-04-21;0;f;17
106456;Аппаратчик по производству и химической очистке полупроводниковых материалов;t;3-6;2015-04-21;0;2015-04-21;0;f;20
222641;Заместитель Председателя Счетной палаты;t;1;2015-04-21;0;2015-04-21;0;f;
110022;Аппаратчик сушки кости-паренки;t;4;2015-04-21;0;2015-04-21;0;f;52
200040;Агент коммерческий;t;3;2015-04-21;0;2015-04-21;0;f;
166028;Пилоправ;t;3-4;2015-04-21;0;2015-04-21;0;f;39
148956;Наклейщик орнамента на багет;t;2-3;2015-04-21;0;2015-04-21;0;f;40
114729;Водораздатчик порта;t;3;2015-04-21;0;2015-04-21;0;f;56
150778;Оператор термсоединений;t;3-4;2015-04-21;0;2015-04-21;0;f;20
200568;Агрохимик;t;2;2015-04-21;0;2015-04-21;0;f;
160252;Оператор скороморозильных аппаратов;t;4;2015-04-21;0;2015-04-21;0;f;54
187363;Составитель фтористых присадок;t;3;2015-04-21;0;2015-04-21;0;f;2
141463;Машинист рифлевальной машины;t;4;2015-04-21;0;2015-04-21;0;f;48
206206;Глава администрации (края, области);t;1;2015-04-21;0;2015-04-21;0;f;
219649;Заведующий домом отдыха локомотивных (поездных) бригад;t;1;2015-04-21;0;2015-04-21;0;f;
230718;Инструктор-дезинфектор;t;2;2015-04-21;0;2015-04-21;0;f;
163284;Отделочник материалов и готовых изделий;t;1-3;2015-04-21;0;2015-04-21;0;f;49
188879;Стригальщик ворса;t;4;2015-04-21;0;2015-04-21;0;f;47
445448;Начальник исследовательской группы;t;1;2015-04-21;0;2015-04-21;0;f;
190417;Съемщик свинцовой оболочки с рукавов;t;2;2015-04-21;0;2015-04-21;0;f;33
167872;Поливщик - лакировщик фотоматериалов;t;3-4;2015-04-21;0;2015-04-21;0;f;34
108658;Аппаратчик производства тормозной жидкости и антифризов;t;3-4;2015-04-21;0;2015-04-21;0;f;25
121120;Загрузчик дробильно-помольного оборудования;t;2-3;2015-04-21;0;2015-04-21;0;f;45
114165;Велюрщик;t;4;2015-04-21;0;2015-04-21;0;f;47
367376;Подготовщик тары;t;;2015-04-21;0;2015-04-21;0;f;73
163424;Отделывальщик клише;t;3-4;2015-04-21;0;2015-04-21;0;f;59
160159;Оператор сверлильного агрегата и пресса;t;2-3;2015-04-21;0;2015-04-21;0;f;7
155748;Оператор джинного оборудования;t;4-5;2015-04-21;0;2015-04-21;0;f;46
244053;Научный сотрудник (в области филологии);t;2;2015-04-21;0;2015-04-21;0;f;
100849;Аппаратчик асептического консервирования;t;;2015-04-21;0;2015-04-21;0;f;51
127907;Клейщик-опрессовщик;t;2-3;2015-04-21;0;2015-04-21;0;f;20
154919;Оператор автоматической линии производства молочных продуктов;t;5;2015-04-21;0;2015-04-21;0;f;52
100368;Автоматчик ремизных автоматов;t;3-4;2015-04-21;0;2015-04-21;0;f;12
192229;Трафаретчик;t;3-5;2015-04-21;0;2015-04-21;0;f;59
207043;Главный государственный инженер-инспектор;t;1;2015-04-21;0;2015-04-21;0;f;
148852;Накатчик рисунков;t;3-6;2015-04-21;0;2015-04-21;0;f;47
177253;Раскладчик сырья;t;2-3;2015-04-21;0;2015-04-21;0;f;46
203180;Библиотекарь (средней квалификации);t;2;2015-04-21;0;2015-04-21;0;f;
101706;Аппаратчик газового консервирования;t;4-5;2015-04-21;0;2015-04-21;0;f;52
255664;Помощник прокурора;t;1;2015-04-21;0;2015-04-21;0;f;
207213;Главный государственный инспектор труда;t;1;2015-04-21;0;2015-04-21;0;f;
333312;Лаборант радиоактивационных методов;t;;2015-04-21;0;2015-04-21;0;f;73
106188;Аппаратчик получения фурановых соединений;t;5;2015-04-21;0;2015-04-21;0;f;30
184666;Слесарь механосборочных работ;t;2-6;2015-04-21;0;2015-04-21;0;f;2
206600;Главный военный судебный пристав;t;1;2015-04-21;0;2015-04-21;0;f;
426767;Инженер по подготовке кадров для работы на атомном реакторе;t;2;2015-04-21;0;2015-04-21;0;f;
200869;Акушерка;t;2;2015-04-21;0;2015-04-21;0;f;
150532;Намотчик спиралей и сеток;t;2-5;2015-04-21;0;2015-04-21;0;f;20
100711;Аппаратчик адсорбции;t;3-4;2015-04-21;0;2015-04-21;0;f;24
116071;Газовщик;t;2-5;2015-04-21;0;2015-04-21;0;f;1
213500;Директор главного морского агентства;t;1;2015-04-21;0;2015-04-21;0;f;
267962;Супрефект;t;1;2015-04-21;0;2015-04-21;0;f;
239426;Мастер по ремонту экспедиционного оборудования и снаряжения;t;1;2015-04-21;0;2015-04-21;0;f;
130473;Контролер радиоэлектронной аппаратуры и приборов;t;2-6;2015-04-21;0;2015-04-21;0;f;21
195355;Центровщик стеклянных колб;t;1;2015-04-21;0;2015-04-21;0;f;44
175474;Рабочий производственных бань;t;1-2;2015-04-21;0;2015-04-21;0;f;1
122594;Зашивальщик мягкой тары;t;1-2;2015-04-21;0;2015-04-21;0;f;51
241017;Методист по физической культуре;t;2;2015-04-21;0;2015-04-21;0;f;
122960;Изготовитель вафель;t;;2015-04-21;0;2015-04-21;0;f;51
162211;Опиловщик фибры;t;2;2015-04-21;0;2015-04-21;0;f;41
200638;Администратор гостиницы (дома отдыха);t;2;2015-04-21;0;2015-04-21;0;f;
190775;Табаковод;t;;2015-04-21;0;2015-04-21;0;f;70
202262;Ассистент режиссера телевидения;t;2;2015-04-21;0;2015-04-21;0;f;
202525;Аэрохимик;t;2;2019-01-16;0;2019-01-16;0;f;
226182;Инженер по наладке и испытаниям;t;2;2015-04-21;0;2015-04-21;0;f;
152504;Обойщик;t;1-5;2015-04-21;0;2015-04-21;0;f;1
233913;Кинооператор-постановщик;t;2;2015-04-21;0;2015-04-21;0;f;
183856;Сепараторщик;t;2-6;2015-04-21;0;2015-04-21;0;f;4
247232;Начальник отдела в составе департамента, управления федерального органа исполнительной власти;t;1;2015-04-21;0;2015-04-21;0;f;
227185;Инженер по ремонту;t;2;2015-04-21;0;2015-04-21;0;f;
106510;Аппаратчик по разделению редкоземельных элементов;t;5-6;2015-04-21;0;2015-04-21;0;f;8
142496;Машинист терочных машин;t;;2015-04-21;0;2015-04-21;0;f;51
178542;Регулировщик пианино и роялей;t;2-6;2015-04-21;0;2015-04-21;0;f;63
190154;Съемщик волокна;t;3;2015-04-21;0;2015-04-21;0;f;46
375353;Рабочий по изготовлению опытных изделий;t;;2015-04-21;0;2015-04-21;0;f;73
